,numClaims,numSales,dollarPerClaim,dollarPerSale,claimRatio,INVENTORY_STYLE_CD,INVENTORY_SIZE_CD,INVENTORY_BACKING_CD,INVENTORY_COLOR_CD,Claims,Pred,Score,Index
18884,-0.31377650883112973,-0.11524268815672167,-0.23464245150244195,-0.20396384067620013,-0.03181991524204343,0.054358079424691244,-0.30702924835969614,1.0532655033467848,1.146168182841031,1,1,0.5054046671263077,val
12108,0.7228386387743682,-0.07495747741328676,-0.2051243742047085,-0.1985657600244409,-0.031779988211719214,-1.0810416251618828,-0.30702924835969614,-0.8345737113464283,-0.7175501212896916,1,1,0.6431859136344326,val
14776,-0.31377650883112973,-0.1823847060624465,1.191673207239883,1.7621614902329685,-0.031705124632834154,1.8881511274799854,-0.30702924835969614,-0.8345737113464283,4.245756426235745,0,0,0.006023619232687764,val
7879,-0.31377650883112973,-0.16895630248130156,-0.2569278924935895,-0.07930013256818225,-0.031831995095125666,-0.8114862996125524,-0.30702924835969614,-0.8345737113464283,0.22091796093216165,0,1,0.9415294019610567,val
9102,0.20453106497161921,-0.0615290738321418,-0.1820699818906653,-0.20784885906610587,-0.031779582248842905,0.3075767185770927,-0.30702924835969614,-0.8345737113464283,-0.47301970549949046,0,1,0.8007457062160347,val
1786,2.277761360182615,0.09961176914159782,-0.21117584358023764,-0.05252357606687317,-0.03182192502215485,0.29532420377939583,-0.30702924835969614,0.10934589600017826,0.24074475140163742,1,1,0.6431859136344326,val
2734,-0.31377650883112973,-0.16895630248130156,-0.05588540268286352,-0.17064472204565995,-0.03162832413044738,-0.5664360036586155,-0.30702924835969614,0.7386256342312493,-0.47301970549949046,0,0,0.24269986408624183,val
16964,-0.31377650883112973,-0.11524268815672167,-0.21736101949892536,-0.20229190526686877,-0.03181129873806112,-0.16210301533461965,-0.30702924835969614,1.0532655033467848,1.146168182841031,0,1,0.5054046671263077,val
27423,0.7228386387743682,0.46217866583251194,-0.2559791863159911,-0.1839257630455111,-0.03183280386784806,-0.9340114475895208,1.4462715419618932,-0.5199338422308928,-0.5060643562819501,1,1,0.7191468345537422,val
28019,-0.31377650883112973,-0.12867109173786664,-0.22381721469700308,-0.23346123257850512,-0.031783995822234276,0.5077011269394744,-0.30702924835969614,1.0532655033467848,-0.6316340292552967,1,1,0.6783704468298155,val
27422,0.7228386387743682,0.46217866583251194,-0.2559791863159911,-0.1839257630455111,-0.03183280386784806,-0.9340114475895208,1.4462715419618932,-0.5199338422308928,-0.5060643562819501,1,1,0.7191468345537422,val
20632,0.7228386387743682,-0.14209949531901162,0.04839682419790283,-0.1717375464786254,-0.03136262570309185,-0.21111307452540704,-0.30702924835969614,0.10934589600017826,0.4456215862528871,0,1,0.5054046671263077,val
14605,-0.31377650883112973,-0.12867109173786664,-0.07387753212117751,0.13816955325665523,-0.031816644340717314,-0.6644561220401902,-0.30702924835969614,1.0532655033467848,-0.017003524701547652,1,1,0.5054046671263077,val
20446,-0.31377650883112973,-0.14209949531901162,-0.1768878824451343,-0.2248538563882958,-0.03172635641645727,0.24631414458860845,-0.30702924835969614,1.0532655033467848,0.809112744859943,1,1,0.9527420732853938,val
13991,0.20453106497161921,-0.14209949531901162,-0.20661608983922178,-0.2447405949359984,-0.03151009096530133,1.634932488327584,-0.30702924835969614,-0.8345737113464283,-0.5919804483163451,1,1,0.8007457062160347,val
21856,0.20453106497161921,-0.15552789890015659,-0.20634229656516048,-0.23596438302193715,-0.031562463264022164,1.9616662162661664,-0.30702924835969614,0.4239857651157138,2.6926578394601415,1,0,0.30628937369906,val
18013,-0.31377650883112973,-0.16895630248130156,-0.1808042081221327,-0.14135552029786103,-0.031773702451102045,1.5655015711406353,-0.30702924835969614,-0.8345737113464283,1.3774807383182484,1,0,0.24269986408624183,val
15275,0.20453106497161921,-0.12867109173786664,-0.020097542628966424,-0.19607695775176615,-0.03156305718574814,0.03802139302776212,-0.30702924835969614,-0.8345737113464283,0.41257693547042745,1,1,0.5054046671263077,val
24511,0.20453106497161921,-0.15552789890015659,-0.20745286533183163,-0.18239328504275368,-0.03175265579947411,0.5322061565348681,-0.30702924835969614,-0.8345737113464283,0.08213042764583123,1,1,0.5054046671263077,val
3795,0.20453106497161921,0.7978887553611361,-0.22431237274583732,-0.18393402857343666,-0.03183107309455871,-0.966684820383379,-0.30702924835969614,-0.8345737113464283,-0.1888357087703377,1,1,0.6431859136344326,val
12735,-0.31377650883112973,-0.11524268815672167,-0.15065865322974203,-0.1316515716336716,-0.03180794108712185,-1.0606207671657215,-0.30702924835969614,-0.8345737113464283,-0.6712876101942482,1,1,0.5054046671263077,val
7423,0.20453106497161921,-0.12867109173786664,-0.11685517026398828,-0.20589133838729523,-0.031642678740953466,0.152378197806266,-0.30702924835969614,1.0532655033467848,1.1197324622150633,1,1,0.5054046671263077,val
29249,1.241146212577117,-0.08838588099443173,-0.1669399908043736,-0.25040670559983824,-0.03091140474072866,-1.1014624831580444,-0.30702924835969614,-0.2052939731153573,-0.15579105798787807,1,1,0.6105746105746099,val
8005,-0.31377650883112973,-0.12867109173786664,1.3164272373956745,2.5102313734895425,-0.03181300746903347,1.8922352990792177,-0.30702924835969614,0.4239857651157138,2.4283006332004646,0,1,0.5054046671263077,val
26137,0.7228386387743682,-0.08838588099443173,-0.17964994893938793,-0.10801466689339552,-0.0317979497916372,2.8356789385018746,-0.30702924835969614,1.0532655033467848,-0.48623756581247435,1,1,0.6431859136344326,val
9532,-0.31377650883112973,-0.08838588099443173,-0.24126841517440567,-0.1813479390159407,-0.03182808115692151,-0.36222742369700145,-0.30702924835969614,-0.8345737113464283,-0.40693040393457125,1,1,0.8575980794073695,val
14624,-0.31377650883112973,-0.12867109173786664,-0.2552260467627222,-0.21407543710023344,-0.03182986492076463,1.067232636034297,-0.30702924835969614,-0.8345737113464283,0.2605715418711132,1,1,0.812297417194626,val
8787,0.20453106497161921,-0.12867109173786664,-0.1316491612457139,-0.1625425779202695,-0.031738933189940595,-0.864580530402572,-0.30702924835969614,-0.8345737113464283,-0.4994554261254582,1,1,0.5054046671263077,val
15263,-0.31377650883112973,-0.14209949531901162,-0.2437741645610275,-0.12559607042008514,-0.0318280427568291,-0.7257186960286744,3.1995723322834824,-0.8345737113464283,-0.598589378472837,1,1,0.8575980794073695,val
3778,-0.31377650883112973,-0.15552789890015659,-0.20977386667334216,-0.23855207690598895,-0.03169087989556769,-0.5950252048532414,-0.30702924835969614,-0.8345737113464283,-0.47301970549949046,1,1,0.9527420732853938,val
7446,-0.31377650883112973,-0.1823847060624465,-0.025044129926900634,-0.10042865119948517,-0.03156978536267783,0.7282463932980177,-0.30702924835969614,1.0532655033467848,-0.017003524701547652,0,0,0.07048466340366061,val
18988,0.20453106497161921,-0.12867109173786664,-0.22056872823712986,-0.24914411809266673,-0.03156086736878224,0.25039831618784075,-0.30702924835969614,1.0532655033467848,0.08213042764583123,1,1,0.8007457062160347,val
13552,-0.31377650883112973,-0.15552789890015659,-0.16399463261221112,-0.06131726361734307,-0.03180459110259251,-0.4275741692847179,-0.30702924835969614,-0.8345737113464283,0.27378940218409703,0,1,0.5054046671263077,val
4007,-0.31377650883112973,-0.12867109173786664,-0.1220593229671565,-0.11174186184490484,-0.031800053127539266,-0.6562877788417256,-0.30702924835969614,1.0532655033467848,-0.22848928970928925,1,1,0.5054046671263077,val
3086,-0.31377650883112973,-0.16895630248130156,-0.24974185929748216,-0.24100974854246965,-0.03178530632253748,0.748667251294179,-0.30702924835969614,0.10934589600017826,-0.22848928970928925,1,0,0.49526889519636275,val
29957,-0.31377650883112973,-0.12867109173786664,-0.2118135849551788,-0.1440224639975943,-0.03181852950899464,0.254482487787073,-0.30702924835969614,1.0532655033467848,-0.6250250990988048,0,1,0.5054046671263077,val
10093,-0.31377650883112973,-0.14209949531901162,-0.21854440562571917,-0.20969689444373,-0.03179641985914629,-1.0851257967611152,-0.30702924835969614,-0.8345737113464283,-0.36066789283912776,1,1,0.6783704468298155,val
5927,3.832684081590862,0.40846505150793205,-0.1940946939919918,-0.19457361978876517,-0.03179721881362069,-1.1259675127534379,-0.30702924835969614,-0.8345737113464283,-0.6712876101942482,1,1,0.6431859136344326,val
1811,-0.31377650883112973,-0.15552789890015659,-0.18058117895055692,-0.24012393575626859,-0.03158902445962702,0.3402500913709509,-0.30702924835969614,-0.8345737113464283,0.6438894909476448,1,1,0.8118842047158732,val
1213,-0.31377650883112973,0.059326558398162914,-0.23136442199931898,-0.22678941045559256,-0.03182518278379321,-0.2642073053154267,-0.30702924835969614,-0.8345737113464283,0.19448224030619396,1,1,0.6783704468298155,val
5886,-0.31377650883112973,-0.16895630248130156,-0.17674307992329033,-0.18476305159358083,-0.03173415567136326,-0.5786885184563123,-0.30702924835969614,-0.8345737113464283,-0.32762324205666815,0,0,0.24269986408624183,val
10243,-0.31377650883112973,-0.14209949531901162,-0.029882531432652633,-0.1786941231196583,-0.03170621499932402,-0.8441596724064105,-0.30702924835969614,-0.8345737113464283,-0.3474500325261439,1,1,0.5054046671263077,val
7893,-0.31377650883112973,-0.1823847060624465,-0.23520085662978277,-0.2211325732952942,-0.031719306006833606,0.0829472806193172,-0.30702924835969614,-0.8345737113464283,-0.19544463892682962,0,0,0.11831229755389343,val
25223,-0.31377650883112973,-0.16895630248130156,-0.20785481715970885,-0.1872726934894919,-0.03176922832861962,-0.5337626308647573,-0.30702924835969614,-0.8345737113464283,-0.22848928970928925,1,0,0.4292556968897771,val
16538,-0.31377650883112973,-0.12867109173786664,-0.17509449489011267,-0.23067848600329768,-0.03172815464208933,-0.03549369575841894,-0.30702924835969614,1.0532655033467848,0.5844091195392175,1,1,0.9527420732853938,val
23341,-0.31377650883112973,-0.15552789890015659,-0.17186140410066544,0.007984787536025328,-0.03181379225253054,1.7329526067091587,-0.30702924835969614,0.7386256342312493,-0.48623756581247435,1,1,0.5054046671263077,val
24968,-0.31377650883112973,-0.12867109173786664,-0.2532695483210258,-0.16782012878572167,-0.03183085322567807,2.4681034945709692,-0.30702924835969614,-0.8345737113464283,-0.03683031517102343,0,1,0.8575980794073695,val
